5332512: (1,4,6,2,0,1,3,0,0,0)
5336416: (1,4,6,2,5,4,0,2,2,0)
5337566: (1,4,6,3,0,1,3,2,1,0)
5348594: (1,4,6,5,1,3,3,0,1,0)
5352916: (1,4,6,6,0,3,3,0,2,0)
5358796: (1,4,6,7,1,4,3,0,2,0)
5409833: (1,4,8,1,2,3,4,2,2,1)
5410542: (1,4,8,1,3,3,4,1,0,0)
5414502: (1,4,8,2,2,0,4,1,0,0)
5414955: (1,4,8,2,2,4,3,0,1,1)
5417657: (1,4,8,2,6,3,0,2,2,1)
5431188: (1,4,8,5,4,1,4,2,0,0)
5435285: (1,4,8,6,3,0,0,0,2,1)
5435345: (1,4,8,6,3,0,2,2,2,1)
5443354: (1,5,0,0,0,1,1,1,2,0)
5456892: (1,5,0,2,5,0,0,2,0,0)
5457038: (1,5,0,2,5,1,1,2,1,0)
5461398: (1,5,0,3,4,1,3,1,0,0)
5469371: (1,5,0,5,1,2,0,1,2,1)
5469412: (1,5,0,5,1,2,2,0,2,0)
5475033: (1,5,0,6,2,1,1,1,1,1)
5477601: (1,5,0,6,5,4,3,1,1,1)
5529110: (1,5,2,1,0,1,4,2,1,0)
5530475: (1,5,2,1,2,1,1,1,2,1)
5533616: (1,5,2,1,6,3,2,1,1,0)
5541919: (1,5,2,3,4,0,3,1,0,1)
5542815: (1,5,2,3,5,2,0,2,1,1)
5549360: (1,5,2,5,0,2,3,1,1,0)
5549378: (1,5,2,5,0,2,4,0,1,0)
5550908: (1,5,2,5,2,3,2,3,1,0)
5551278: (1,5,2,5,3,0,3,1,0,0)
5551857: (1,5,2,5,3,5,2,1,1,1)
5556555: (1,5,2,6,3,2,3,0,1,1)
5557041: (1,5,2,6,4,0,3,1,1,1)
5557055: (1,5,2,6,4,0,3,3,2,1)
5557149: (1,5,2,6,4,1,2,3,1,1)
5558799: (1,5,2,6,6,3,1,2,1,1)
5604599: (1,5,4,0,0,0,4,3,2,1)
5605313: (1,5,4,0,1,0,4,2,2,1)
5605586: (1,5,4,0,1,3,1,0,1,0)
5607516: (1,5,4,0,4,1,1,2,0,0)
5617443: (1,5,4,2,4,0,0,0,1,1)
5635638: (1,5,4,6,1,1,3,1,0,0)
5636414: (1,5,4,6,2,2,0,2,1,0)
5651784: (1,5,5,1,2,4,1,0,0,0)
5654713: (1,5,5,1,6,4,3,0,0,1)
5663666: (1,5,5,3,5,1,1,0,1,0)
5675183: (1,5,5,6,0,1,0,3,2,1)
5676501: (1,5,5,6,2,0,0,3,1,1)
5681232: (1,5,5,7,1,3,3,0,0,0)
5683441: (1,5,5,7,4,4,0,0,0,1)
5683457: (1,5,5,7,4,4,0,2,2,1)
5684184: (1,5,5,7,5,4,1,0,0,0)
5728841: (1,5,7,0,4,4,1,2,2,1)
5733335: (1,5,7,1,3,5,3,3,2,1)
5747295: (1,5,7,4,2,2,0,2,1,1)
5750848: (1,5,7,5,0,1,3,2,2,0)
5753033: (1,5,7,5,3,1,4,2,2,1)
5771561: (1,5,8,1,1,0,1,2,2,1)
5771602: (1,5,8,1,1,0,3,1,2,0)
5772186: (1,5,8,1,1,5,2,3,0,0)
5772337: (1,5,8,1,2,0,4,0,0,1)
5772569: (1,5,8,1,2,2,3,2,2,1)
5774249: (1,5,8,1,4,4,3,2,2,1)
5791289: (1,5,8,5,0,2,3,2,2,1)
5795155: (1,5,8,5,5,4,4,3,0,1)
5819166: (1,6,0,2,4,1,0,1,0,0)
5819363: (1,6,0,2,4,2,3,1,2,1)
5819517: (1,6,0,2,4,3,4,3,1,1)
5832920: (1,6,0,5,2,1,3,1,1,0)
5833041: (1,6,0,5,2,2,3,1,1,1)
5853288: (1,6,1,1,2,3,2,0,0,0)
5862789: (1,6,1,3,1,4,2,3,1,1)
5865800: (1,6,1,3,5,5,3,1,1,0)
5869824: (1,6,1,4,4,3,1,0,0,0)
5871028: (1,6,1,4,6,1,1,0,2,0)
5871066: (1,6,1,4,6,1,2,3,0,0)
5871558: (1,6,1,4,6,5,3,1,0,0)
5930242: (1,6,3,0,4,2,3,1,2,0)
5930286: (1,6,3,0,4,3,0,1,0,0)
5938721: (1,6,3,2,2,1,1,2,2,1)
5943755: (1,6,3,3,2,1,1,1,2,1)
5959034: (1,6,3,6,2,2,3,0,1,0)
5959930: (1,6,3,6,3,4,0,1,2,0)
6017269: (1,6,5,1,6,1,4,2,0,1)
6017502: (1,6,5,1,6,3,4,1,0,0)
6043722: (1,6,5,7,1,0,1,3,0,0)
6043875: (1,6,5,7,1,1,3,0,1,1)
6044144: (1,6,5,7,1,3,4,1,1,0)
6048251: (1,6,6,0,0,2,0,1,2,1)
6049599: (1,6,6,0,2,1,1,2,1,1)
6049673: (1,6,6,0,2,1,4,2,2,1)
6049977: (1,6,6,0,2,4,2,1,1,1)
6060371: (1,6,6,2,3,1,0,1,2,1)
6070090: (1,6,6,4,2,4,0,1,2,0)
6072131: (1,6,6,4,5,3,0,1,2,1)
6141380: (1,6,8,2,3,4,0,3,1,0)
6150721: (1,6,8,4,2,4,0,0,0,1)
6154645: (1,6,8,5,1,0,3,2,0,1)
6155025: (1,6,8,5,1,3,4,1,1,1)
6165757: (1,6,8,7,2,3,1,2,0,1)
6167001: (1,6,8,7,4,1,3,1,1,1)
6251280: (1,7,2,0,2,2,0,0,0,0)
6271920: (1,7,2,4,3,0,0,0,0,0)
6273451: (1,7,2,4,5,0,3,3,0,1)
6274041: (1,7,2,4,5,5,3,1,1,1)
6282800: (1,7,2,6,4,0,3,1,1,0)
6283359: (1,7,2,6,4,5,1,2,1,1)
6290842: (1,7,3,0,1,1,3,1,2,0)
6291308: (1,7,3,0,1,5,2,3,1,0)
6293794: (1,7,3,0,5,2,1,1,2,0)
6300444: (1,7,3,2,0,3,3,2,0,0)
6302699: (1,7,3,2,3,4,2,1,2,1)
6304635: (1,7,3,2,6,2,3,0,1,1)
6306008: (1,7,3,3,1,2,0,1,1,0)
6306231: (1,7,3,3,1,3,4,2,1,1)
6326954: (1,7,3,7,2,2,3,0,1,0)
6340520: (1,7,4,2,0,1,3,1,1,0)
6343948: (1,7,4,2,5,0,1,0,2,0)
6344014: (1,7,4,2,5,0,3,3,2,0)
6346508: (1,7,4,3,1,3,2,3,1,0)
6356414: (1,7,4,5,1,2,0,2,1,0)
6360754: (1,7,4,6,0,2,1,1,2,0)
6366810: (1,7,4,7,1,4,3,3,0,0)
6367078: (1,7,4,7,2,0,4,3,2,0)
6418101: (1,7,6,1,3,0,0,3,1,1)
6418433: (1,7,6,1,3,2,4,2,2,1)
6419427: (1,7,6,1,4,5,1,0,1,1)
6432795: (1,7,6,4,2,2,3,0,1,1)
6433133: (1,7,6,4,2,5,2,0,2,1)
6442336: (1,7,6,6,1,4,0,2,2,0)
6443260: (1,7,6,6,2,5,4,0,2,0)
6445696: (1,7,6,6,6,2,0,2,2,0)
6445794: (1,7,6,6,6,2,4,3,0,0)
6454171: (1,7,7,0,4,0,3,3,0,1)
6454713: (1,7,7,0,4,5,1,1,1,1)
6471579: (1,7,7,4,0,1,4,0,1,1)
6490092: (1,7,7,7,5,0,0,2,0,0)
6490357: (1,7,7,7,5,2,1,2,0,1)
6490398: (1,7,7,7,5,2,3,1,0,0)
6499983: (1,7,8,1,4,4,2,2,1,1)
6508404: (1,7,8,3,2,2,3,2,0,0)
6509103: (1,7,8,3,3,2,2,2,1,1)
6520502: (1,7,8,5,5,1,2,2,1,0)
6530721: (1,7,8,7,5,2,3,1,1,1)
6948272: (1,9,1,2,4,2,1,1,1,0)
6949542: (1,9,1,2,6,0,4,1,0,0)
6956216: (1,9,1,4,1,2,2,1,1,0)
6956260: (1,9,1,4,1,2,4,0,2,0)
6957494: (1,9,1,4,3,1,0,2,1,0)
6958852: (1,9,1,4,5,0,2,0,2,0)
6959908: (1,9,1,4,6,3,1,0,2,0)
6981103: (1,9,2,1,0,5,4,1,0,1)
6987001: (1,9,2,2,2,1,0,0,0,1)
6987197: (1,9,2,2,2,2,3,0,2,1)
6989129: (1,9,2,2,5,0,3,2,2,1)
6992098: (1,9,2,3,2,1,2,1,2,0)
6993588: (1,9,2,3,4,1,4,2,0,0)
6993893: (1,9,2,3,4,4,2,0,2,1)
6994450: (1,9,2,3,5,3,0,1,2,0)
7062951: (1,9,4,1,2,3,4,2,1,1)
7063886: (1,9,4,1,3,5,3,2,1,0)
7065804: (1,9,4,1,6,3,3,2,0,0)
7070211: (1,9,4,2,5,4,2,0,1,1)
7084716: (1,9,4,5,4,5,1,2,0,0)
7102434: (1,9,5,1,1,2,4,3,0,0)
7104164: (1,9,5,1,3,5,1,3,1,0)
7106082: (1,9,5,1,6,3,1,3,0,0)
7121843: (1,9,5,5,0,2,3,1,2,1)
7122888: (1,9,5,5,1,5,2,0,0,0)
7123761: (1,9,5,5,3,0,3,1,1,1)
7123775: (1,9,5,5,3,0,3,3,2,1)
7129690: (1,9,5,6,4,2,0,1,2,0)
7138286: (1,9,6,0,2,1,3,2,1,0)
7140927: (1,9,6,0,5,5,3,2,1,1)
7158730: (1,9,6,4,2,4,0,1,2,0)
7160220: (1,9,6,4,4,4,2,2,0,0)
7172585: (1,9,6,7,0,5,2,2,2,1)
7172884: (1,9,6,7,1,2,0,0,2,0)
7173081: (1,9,6,7,1,3,3,1,1,1)
7179290: (1,9,7,0,3,1,2,0,1,0)
7194657: (1,9,7,3,3,3,2,1,1,1)
7196102: (1,9,7,3,5,3,2,2,1,0)
7197356: (1,9,7,4,0,1,4,3,1,0)
7199868: (1,9,7,4,3,4,4,2,0,0)
7204046: (1,9,7,5,2,3,3,2,1,0)
7205453: (1,9,7,5,4,3,2,0,2,1)
7229908: (1,9,8,2,3,3,1,0,2,0)
7233216: (1,9,8,3,1,0,4,0,0,0)
7238564: (1,9,8,4,1,3,1,3,1,0)
7248167: (1,9,8,6,0,5,1,3,2,1)
7248543: (1,9,8,6,1,2,2,2,1,1)
7256439: (1,9,8,7,5,2,1,2,1,1)
7257327: (1,9,8,7,6,3,3,2,1,1)
7302673: (2,0,1,0,6,3,3,0,0,1)
7302909: (2,0,1,0,6,5,2,3,1,1)
7304239: (2,0,1,1,1,4,3,1,0,1)
7304248: (2,0,1,1,1,4,3,2,2,0)
7306681: (2,0,1,1,5,1,0,0,0,1)
7309264: (2,0,1,2,1,4,2,2,2,0)
7309553: (2,0,1,2,2,0,4,2,2,1)
7339265: (2,0,2,0,1,2,2,2,2,1)
7343159: (2,0,2,0,6,4,4,3,2,1)
7343277: (2,0,2,0,6,5,4,3,1,1)
7347398: (2,0,2,1,5,4,1,2,1,0)
7359905: (2,0,2,4,2,0,2,2,2,1)
7369412: (2,0,2,6,1,1,3,3,1,0)
7371274: (2,0,2,6,3,5,1,1,2,0)
7384431: (2,0,3,1,1,0,4,2,1,1)
7385111: (2,0,3,1,2,0,2,3,2,1)
7396411: (2,0,3,3,3,4,3,3,0,1)
7396825: (2,0,3,3,4,2,1,0,0,1)
7410438: (2,0,3,6,2,1,3,1,0,0)
7412535: (2,0,3,6,5,1,0,2,1,1)
7417254: (2,0,3,7,4,4,2,1,0,0)
7436551: (2,0,4,3,3,3,1,1,0,1)
7436611: (2,0,4,3,3,3,3,3,0,1)
7437330: (2,0,4,3,4,3,3,3,0,0)
7443196: (2,0,4,4,5,4,3,0,2,0)
7458771: (2,0,4,7,6,2,2,0,1,1)
7459097: (2,0,4,7,6,5,0,2,2,1)
7459195: (2,0,4,7,6,5,4,3,0,1)
7505790: (2,0,6,1,1,4,1,1,0,0)
7505894: (2,0,6,1,1,5,0,2,1,0)
7522159: (2,0,6,4,3,2,3,1,0,1)
7525001: (2,0,6,5,0,2,1,2,2,1)
7529044: (2,0,6,5,6,0,0,0,2,0)
7549957: (2,0,7,2,0,0,1,2,0,1)
7550815: (2,0,7,2,1,1,2,1,0,1)
7551679: (2,0,7,2,2,2,3,1,0,1)
7556934: (2,0,7,3,2,4,2,1,0,0)
7556994: (2,0,7,3,2,4,4,3,0,0)
7560588: (2,0,7,4,0,4,4,2,0,0)
7564419: (2,0,7,4,6,0,4,0,1,1)
7568052: (2,0,7,5,4,1,0,2,0,0)
7568057: (2,0,7,5,4,1,0,2,2,1)
7568370: (2,0,7,5,4,3,3,3,0,0)
7568742: (2,0,7,5,5,0,4,1,0,0)
7670672: (2,1,1,1,6,4,1,1,1,0)
7677866: (2,1,1,3,2,4,1,0,1,0)
7679796: (2,1,1,3,5,2,1,2,0,0)
7679892: (2,1,1,3,5,3,0,2,0,0)
7679897: (2,1,1,3,5,3,0,2,2,1)
7697014: (2,1,1,7,1,1,3,3,2,0)
7699594: (2,1,1,7,4,5,1,1,2,0)
7704444: (2,1,2,0,4,3,3,2,0,0)
7704639: (2,1,2,0,4,5,1,2,1,1)
7705413: (2,1,2,0,5,5,3,3,1,1)
7706888: (2,1,2,1,1,0,0,1,1,0)
7710607: (2,1,2,1,6,1,0,1,0,1)
7737251: (2,1,2,7,1,1,0,1,2,1)
7739155: (2,1,2,7,3,4,4,3,0,1)
7752317: (2,1,3,2,1,0,3,0,2,1)
7754777: (2,1,3,2,4,3,0,2,2,1)
7761789: (2,1,3,4,0,1,2,3,1,1)
7764724: (2,1,3,4,4,2,0,0,2,0)
7773984: (2,1,3,6,3,1,1,0,0,0)
7777779: (2,1,3,7,1,2,4,0,1,1)
7780359: (2,1,3,7,5,0,1,2,1,1)
7780414: (2,1,3,7,5,0,3,3,2,0)
7840555: (2,1,5,3,4,3,4,3,0,1)
7847117: (2,1,5,4,6,4,3,0,2,1)
7847400: (2,1,5,5,0,1,0,0,0,0)
7847834: (2,1,5,5,0,4,3,0,1,0)
7853910: (2,1,5,6,2,1,1,1,0,0)
7856004: (2,1,5,6,5,0,3,2,0,0)
7872883: (2,1,6,2,0,3,1,3,0,1)
7882802: (2,1,6,4,0,2,0,0,1,0)
7888152: (2,1,6,5,0,4,3,0,0,0)
7888157: (2,1,6,5,0,4,3,0,2,1)
7900656: (2,1,6,7,4,0,4,0,0,0)
7948141: (2,1,8,1,0,0,2,2,0,1)
7948951: (2,1,8,1,1,1,1,1,0,1)
7948960: (2,1,8,1,1,1,1,2,2,0)
7953204: (2,1,8,2,0,0,3,2,0,0)
7953990: (2,1,8,2,1,1,1,1,0,0)
7954334: (2,1,8,2,1,4,0,2,1,0)
7958681: (2,1,8,3,0,4,1,2,2,1)
7966531: (2,1,8,4,4,3,3,3,0,1)
7976578: (2,1,8,6,4,3,2,1,2,0)
7976990: (2,1,8,6,5,0,4,2,1,0)
7980796: (2,1,8,7,3,2,3,0,2,0)
7984115: (2,2,0,0,1,0,1,1,2,1)
7984281: (2,2,0,0,1,1,3,1,1,1)
7984936: (2,2,0,0,2,1,0,2,2,0)
7988037: (2,2,0,0,6,2,4,3,1,1)
7992209: (2,2,0,1,5,1,3,2,2,1)
8009494: (2,2,0,5,1,1,3,3,2,0)
8025297: (2,2,1,0,2,1,2,1,1,1)
8027697: (2,2,1,0,5,3,2,1,1,1)
8029745: (2,2,1,1,1,2,2,2,2,1)
8030900: (2,2,1,1,3,0,0,3,1,0)
8032226: (2,2,1,1,4,5,1,0,1,0)
8033634: (2,2,1,1,6,4,4,3,0,0)
8033639: (2,2,1,1,6,4,4,3,2,1)
8033757: (2,2,1,1,6,5,4,3,1,1)
8039187: (2,2,1,3,0,3,1,0,1,1)
8048503: (2,2,1,4,6,2,4,1,0,1)
8048818: (2,2,1,4,6,5,2,1,2,0)
8104534: (2,2,3,0,0,1,3,3,2,0)
8106822: (2,2,3,0,3,2,4,1,0,0)
8107052: (2,2,3,0,3,4,3,3,1,0)
8126087: (2,2,3,4,2,1,1,3,2,1)
8136082: (2,2,3,6,2,0,3,1,2,0)
8138199: (2,2,3,6,5,0,1,2,1,1)
8149891: (2,2,4,1,0,1,3,3,0,1)
8149914: (2,2,4,1,0,1,4,3,0,0)
8151215: (2,2,4,1,2,0,3,3,2,1)
8160563: (2,2,4,3,1,0,3,1,2,1)
8161575: (2,2,4,3,2,3,0,2,1,1)
8168411: (2,2,4,4,5,0,0,1,2,1)
8174077: (2,2,4,5,5,5,1,2,0,1)
8182919: (2,2,4,7,4,0,4,3,2,1)
8182955: (2,2,4,7,4,1,1,1,2,1)
8184143: (2,2,4,7,5,5,0,3,2,1)
8184231: (2,2,4,7,5,5,4,2,1,1)
8184861: (2,2,4,7,6,5,0,3,1,1)
8184879: (2,2,4,7,6,5,1,2,1,1)
8226526: (2,2,6,0,1,4,1,3,2,0)
8227244: (2,2,6,0,2,4,1,3,1,0)
8236740: (2,2,6,2,1,5,2,2,0,0)
8257701: (2,2,6,6,3,0,0,3,1,1)
8258003: (2,2,6,6,3,2,3,1,2,1)
8259027: (2,2,6,6,4,5,1,0,1,1)
8260322: (2,2,6,6,6,4,0,0,1,0)
8276207: (2,2,7,2,0,4,1,3,2,1)
8282650: (2,2,7,3,2,4,0,1,2,0)
8284577: (2,2,7,3,5,2,0,2,2,1)
8293721: (2,2,7,5,4,0,1,2,2,1)
8299434: (2,2,7,6,4,5,4,3,0,0)
8300640: (2,2,7,6,6,4,0,0,0,0)
8305862: (2,2,7,7,6,5,2,2,1,0)
8348579: (2,3,0,0,3,1,2,1,2,1)
8350857: (2,3,0,0,6,2,2,1,1,1)
8352553: (2,3,0,1,1,4,3,0,0,1)
8366789: (2,3,0,4,0,3,1,0,2,1)
8378113: (2,3,0,6,2,1,3,0,0,1)
8378713: (2,3,0,6,3,0,3,0,0,1)
8379124: (2,3,0,6,3,4,0,0,2,0)
8387969: (2,3,1,0,1,5,3,2,2,1)
8388862: (2,3,1,0,3,1,0,3,2,0)
8390637: (2,3,1,0,5,3,4,3,1,1)
8395010: (2,3,1,1,4,4,2,0,1,0)
8396123: (2,3,1,1,6,1,3,1,2,1)
8396394: (2,3,1,1,6,3,4,3,0,0)
8396399: (2,3,1,1,6,3,4,3,2,1)
8397026: (2,3,1,2,0,3,1,0,1,0)
8397112: (2,3,1,2,0,3,4,2,2,0)
8424719: (2,3,1,7,3,5,4,3,2,1)
8426848: (2,3,1,7,6,5,3,2,2,0)
8472550: (2,3,3,1,0,2,2,3,2,0)
8475563: (2,3,3,1,4,3,3,1,2,1)
8484129: (2,3,3,3,2,3,0,1,1,1)
8487902: (2,3,3,4,0,4,2,2,1,0)
8492397: (2,3,3,4,6,5,4,3,1,1)
8504122: (2,3,3,7,2,1,3,1,2,0)
8506173: (2,3,3,7,5,0,3,3,1,1)
8548050: (2,3,5,0,0,1,3,3,0,0)
8549328: (2,3,5,0,2,0,2,0,0,0)
8549351: (2,3,5,0,2,0,2,3,2,1)
8562966: (2,3,5,3,0,0,0,1,0,0)
8567973: (2,3,5,3,6,5,3,3,1,1)
8581199: (2,3,5,6,4,1,4,3,2,1)
8581274: (2,3,5,6,4,2,3,0,1,0)
8600952: (2,3,6,2,3,4,3,0,0,0)
8602081: (2,3,6,2,5,2,0,0,0,1)
8613406: (2,3,6,5,0,0,1,3,2,0)
8613803: (2,3,6,5,0,3,3,1,2,1)
8625617: (2,3,6,7,3,0,0,2,2,1)
8680125: (2,3,8,2,1,4,1,3,1,1)
8685874: (2,3,8,3,2,4,1,1,2,0)
8685917: (2,3,8,3,2,4,3,0,2,1)
8687795: (2,3,8,3,5,2,1,1,2,1)
8689723: (2,3,8,4,1,0,1,3,0,1)
8690194: (2,3,8,4,1,4,1,1,2,0)
8690270: (2,3,8,4,1,4,4,2,1,0)
8714351: (2,4,0,1,0,1,2,3,2,1)
8724297: (2,4,0,3,0,0,2,1,1,1)
8727122: (2,4,0,3,4,0,0,0,1,0)
8740992: (2,4,0,6,2,1,3,0,0,0)
8742602: (2,4,0,6,4,3,0,0,1,0)
8759825: (2,4,1,2,0,2,2,2,2,1)
8769779: (2,4,1,4,0,1,2,1,2,1)
8772508: (2,4,1,4,4,0,1,0,2,0)
8785634: (2,4,1,7,1,1,3,0,1,0)
8787248: (2,4,1,7,3,3,0,1,1,0)
8789950: (2,4,2,0,0,1,2,3,2,0)
8791066: (2,4,2,0,1,4,4,1,2,0)
8809915: (2,4,2,3,6,5,4,3,0,1)
8824278: (2,4,2,6,5,5,3,1,0,0)
8824789: (2,4,2,6,6,3,4,2,0,1)
8835424: (2,4,3,1,0,2,2,2,2,0)
8836552: (2,4,3,1,1,5,4,2,2,0)
8854557: (2,4,3,4,5,5,4,3,1,1)
8869656: (2,4,3,7,5,5,4,0,0,0)
8870271: (2,4,3,7,6,4,4,2,1,1)
8873112: (2,4,4,0,3,4,3,0,0,0)
8873732: (2,4,4,0,4,3,3,3,1,0)
8881239: (2,4,4,2,1,0,1,2,1,1)
8885514: (2,4,4,2,6,5,4,3,0,0)
8903606: (2,4,4,6,4,0,3,2,1,0)
8918594: (2,4,5,1,3,5,3,0,1,0)
8919118: (2,4,5,1,4,3,4,3,2,0)
8925885: (2,4,5,3,0,0,1,3,1,1)
8930156: (2,4,5,3,5,5,4,3,1,0)
8949080: (2,4,5,7,4,1,3,1,1,0)
8992993: (2,4,7,0,2,1,3,0,0,1)
9002972: (2,4,7,2,2,0,3,3,1,0)
9005295: (2,4,7,2,5,2,0,2,1,1)
9014487: (2,4,7,4,4,0,3,2,1,1)
9016133: (2,4,7,4,6,2,2,0,2,1)
9037635: (2,4,8,1,1,1,3,0,1,1)
9048454: (2,4,8,3,2,1,3,3,2,0)
9050673: (2,4,8,3,5,2,1,1,1,1)
9059961: (2,4,8,5,4,1,3,1,1,1)
9061619: (2,4,8,5,6,3,2,1,2,1)
9072390: (2,5,0,0,0,3,1,1,0,0)
9090000: (2,5,0,3,4,0,0,0,0,0)
9094489: (2,5,0,4,3,1,2,0,0,1)
9095989: (2,5,0,4,5,1,4,2,0,1)
9098891: (2,5,0,5,2,2,0,1,2,1)
9103694: (2,5,0,6,2,0,0,2,1,0)
9103982: (2,5,0,6,2,2,2,2,1,0)
9105195: (2,5,0,6,4,0,3,0,1,1)
9105600: (2,5,0,6,4,4,0,0,0,0)
9105605: (2,5,0,6,4,4,0,0,2,1)
9157848: (2,5,2,1,0,1,2,0,0,0)
9164105: (2,5,2,2,1,5,2,2,2,1)
9164715: (2,5,2,2,2,4,3,0,1,1)
9165625: (2,5,2,2,4,0,1,0,0,1)
9167801: (2,5,2,3,0,0,1,2,2,1)
9179281: (2,5,2,5,2,0,0,0,0,1)
9179335: (2,5,2,5,2,0,2,1,0,1)
9182137: (2,5,2,5,5,5,4,0,0,1)
9191423: (2,5,2,7,4,5,0,3,2,1)
9192626: (2,5,2,7,6,3,1,0,1,0)
9236011: (2,5,4,0,3,4,3,3,0,1)
9236425: (2,5,4,0,4,2,1,0,0,1)
9243399: (2,5,4,2,0,0,1,2,1,1)
9244862: (2,5,4,2,2,0,2,2,1,0)
9249598: (2,5,4,3,1,3,4,3,2,0)
9265955: (2,5,4,6,3,2,1,1,2,1)
9267647: (2,5,4,6,5,4,1,3,2,1)
9315731: (2,5,6,0,2,3,0,1,2,1)
9326521: (2,5,6,2,3,3,0,0,0,1)
9328279: (2,5,6,2,5,5,3,1,0,1)
9355752: (2,5,7,0,2,0,3,0,0,0)
9356247: (2,5,7,0,2,4,3,2,1,1)
9356313: (2,5,7,0,2,5,1,1,1,1)
9357717: (2,5,7,0,4,4,4,3,1,1)
9379596: (2,5,7,5,0,1,1,2,0,0)
9381854: (2,5,7,5,3,2,0,2,1,0)
9389206: (2,5,7,6,6,3,1,3,2,0)
9390808: (2,5,7,7,1,4,3,2,2,0)
9391392: (2,5,7,7,2,3,3,0,0,0)
9392917: (2,5,7,7,4,4,1,2,0,1)
9393917: (2,5,7,7,6,0,3,0,2,1)
9394240: (2,5,7,7,6,3,1,2,2,0)
9394316: (2,5,7,7,6,3,4,3,1,0)
9402128: (2,5,8,1,3,3,0,1,1,0)
9403079: (2,5,8,1,4,4,4,3,2,1)
9403793: (2,5,8,1,5,4,4,2,2,1)
9404867: (2,5,8,2,0,1,4,1,2,1)
9409429: (2,5,8,2,6,3,4,2,0,1)
9410454: (2,5,8,3,1,0,2,1,0,0)
9410912: (2,5,8,3,1,4,1,1,1,0)
9420636: (2,5,8,5,1,1,1,2,0,0)
9420854: (2,5,8,5,1,3,0,2,1,0)
9422768: (2,5,8,5,4,1,0,1,1,0)
9431959: (2,5,8,7,2,5,3,1,0,1)
9476311: (2,6,1,0,1,3,1,1,0,1)
9484694: (2,6,1,1,6,1,0,2,1,0)
9490725: (2,6,1,3,0,3,1,3,1,1)
9493225: (2,6,1,3,4,0,1,0,0,1)
9498368: (2,6,1,4,4,1,0,1,1,0)
9503947: (2,6,1,5,4,5,2,3,0,1)
9505239: (2,6,1,5,6,4,1,2,1,1)
9556009: (2,6,3,0,0,1,2,0,0,1)
9581286: (2,6,3,5,0,2,0,1,0,0)
9588278: (2,6,3,6,3,0,1,2,1,0)
9588875: (2,6,3,6,3,5,1,1,2,1)
9589607: (2,6,3,6,4,5,1,3,2,1)
9590762: (2,6,3,6,6,3,0,0,1,0)
9601389: (2,6,4,1,0,1,2,3,1,1)
9604324: (2,6,4,1,4,2,0,0,2,0)
9606829: (2,6,4,2,0,4,4,2,0,1)
9612894: (2,6,4,3,2,1,2,1,0,0)
9613373: (2,6,4,3,2,5,2,0,2,1)
9615520: (2,6,4,3,5,5,1,2,2,0)
9680985: (2,6,6,0,5,4,4,1,1,1)
9684015: (2,6,6,1,3,0,0,2,1,1)
9684329: (2,6,6,1,3,2,3,2,2,1)
9685390: (2,6,6,1,4,5,2,3,2,0)
9686753: (2,6,6,1,6,4,4,2,2,1)
9691950: (2,6,6,3,0,0,1,1,0,0)
9694211: (2,6,6,3,3,1,0,1,2,1)
9717993: (2,6,7,0,1,1,1,1,1,1)
9719475: (2,6,7,0,3,1,3,0,1,1)
9720075: (2,6,7,0,4,0,3,0,1,1)
9720480: (2,6,7,0,4,4,0,0,0,0)
9720485: (2,6,7,0,4,4,0,0,2,1)
9721287: (2,6,7,0,5,4,3,2,1,1)
9730250: (2,6,7,2,4,1,2,0,1,0)
9730464: (2,6,7,2,4,3,1,0,0,0)
9733187: (2,6,7,3,1,1,4,1,2,1)
9737031: (2,6,7,3,6,3,4,2,1,1)
9755233: (2,6,7,7,3,5,3,0,0,1)
9768465: (2,6,8,2,1,1,4,1,1,1)
9778128: (2,6,8,4,0,4,2,0,0,0)
9782313: (2,6,8,4,6,3,1,1,1,1)
9783894: (2,6,8,5,1,4,2,1,0,0)
9783954: (2,6,8,5,1,4,4,3,0,0)
9784358: (2,6,8,5,2,2,1,2,1,0)
9784693: (2,6,8,5,2,5,0,2,0,1)
9786389: (2,6,8,5,5,1,1,0,2,1)
9786416: (2,6,8,5,5,1,2,1,1,0)
9788999: (2,6,8,6,1,4,4,3,2,1)
9795277: (2,6,8,7,3,3,1,2,0,1)
9795318: (2,6,8,7,3,3,3,1,0,0)
9796001: (2,6,8,7,4,3,1,2,2,1)
10170973: (2,8,0,2,0,2,0,2,0,1)
10174462: (2,8,0,2,5,1,0,3,2,0)
10174738: (2,8,0,2,5,3,2,1,2,0)
10184094: (2,8,0,4,4,3,2,1,0,0)
10185720: (2,8,0,4,6,5,0,0,0,0)
10188354: (2,8,0,5,3,2,4,3,0,0)
10189138: (2,8,0,5,4,3,2,1,2,0)
10246723: (2,8,2,1,0,3,1,3,0,1)
10250146: (2,8,2,1,5,1,4,1,2,0)
10260680: (2,8,2,3,5,5,3,1,1,0)
10273042: (2,8,2,6,2,0,3,1,2,0)
10273196: (2,8,2,6,2,1,4,3,1,0)
10280126: (2,8,2,7,4,5,3,2,1,0)
10325061: (2,8,4,0,4,2,0,3,1,1)
10325665: (2,8,4,0,5,1,1,0,0,1)
10331767: (2,8,4,1,6,4,0,1,0,1)
10333522: (2,8,4,2,2,0,3,1,2,0)
10335639: (2,8,4,2,5,0,1,2,1,1)
